b,C_main,C_treat_HT,C_treat_HTCT,C_cont_recept,C_mki67,C_imm_sig,C_imm_cyt,C_imm_pdl1,C_mki67_imm,C_cox6
100,0.6456492986953611,0.6436164133043777,0.6437592867756315,0.6525725389024052,0.6664598403082801,0.6484414545335794,0.6505723103048512,0.6457962542657937,0.6675783354832389,0.6460820012083014
101,0.6461502960086575,0.6325752753198803,0.6339638105544593,0.6526831752498568,0.670332293589662,0.6477417404035903,0.6502562225475842,0.6453386593672417,0.6717805079890509,0.6537176141065631
102,0.6544233715134408,0.6378644022985824,0.6237937496598005,0.650002721596255,0.663486287042869,0.6520244788143171,0.6474210931485759,0.6547305230908003,0.6634551830856681,0.656709512367711
103,0.6498229911161579,0.6458597733395676,0.6438187904021849,0.6507692650234899,0.6642471741663513,0.6539754636742146,0.6541832728460208,0.6502423203378384,0.6664440139825886,0.6569107682259776
104,0.6495716233383944,0.6463917206333467,0.6456403185325195,0.6527980045239055,0.6726520620952499,0.6542543302450965,0.6558888234747312,0.649947324388808,0.675812598766771,0.6473716419297865
105,0.6598693984438606,0.6592818593095576,0.6619006051653084,0.6663365256292964,0.664263351826827,0.6623748331808529,0.662886831569317,0.6599407424815974,0.6647837436314955,0.6557482310875349
106,0.6769199376715886,0.6761779327743563,0.6795317949098464,0.6741633894783705,0.689463530459301,0.6814350374712473,0.6810491949246865,0.6769459078429918,0.6932551754841582,0.6767715366921422
107,0.6667108007017312,0.6604589387971269,0.6656308960312469,0.6781801330641157,0.6864221641124094,0.6722054880672602,0.6743073714872067,0.6678031180695773,0.6914617192413359,0.6646337426765085
108,0.6707749077490774,0.6664814412850011,0.6571217712177122,0.6742609073149555,0.6844280442804428,0.6758063815932277,0.6771782070761884,0.671334925113957,0.68937703494682,0.6719209897981333
109,0.6654193380626183,0.6647245719672038,0.6572568521814031,0.6666829185051559,0.6788311677758546,0.6670079552749405,0.6680561988574958,0.6656590526803344,0.680846395748519,0.6664107002104613
110,0.6644733142117991,0.6635935629524291,0.6659636690849784,0.6653972538905895,0.6771112021660359,0.6716720094482875,0.6733752721604923,0.6645697253087164,0.6811122626881021,0.6687716422826934
111,0.6635095079205675,0.6643193819041757,0.6675386309890181,0.6528637144060384,0.6717337782241083,0.6625660047296641,0.6597314457870356,0.6625336097703197,0.6705837571673847,0.6661658945868023
112,0.6689819872079795,0.6670270229548211,0.6726885090289968,0.6735774715795659,0.6804556309750713,0.671355065203143,0.6732535275992738,0.6679348194577328,0.6829417126842903,0.6667520472506197
113,0.6569155124009245,0.6577220765925765,0.65588791859906,0.6517969319539018,0.6715732654992167,0.6600331932186565,0.6636161995315724,0.6574661475702254,0.6739464255246544,0.6574428812954661
114,0.6629572770894728,0.6471232623084875,0.6513122367426288,0.6618039590822828,0.663886874546773,0.6694798882940151,0.6711462206656073,0.6626834122784009,0.6719716723496829,0.6691288784657399
115,0.6568953712402273,0.6477755839689187,0.6523812556724997,0.6616164832890149,0.6813528016177571,0.6587344553604128,0.6605337324650097,0.6573332484117,0.6836218015062975,0.6605217903603331
116,0.6864134362203155,0.6850429018780474,0.6765414358216145,0.6810808116885814,0.6920118613517622,0.6959324201975231,0.6987565515694695,0.687534782500353,0.6969790100588914,0.6849806048624897
117,0.6568091286307054,0.654941908713693,0.6496514522821577,0.660149377593361,0.6715684647302904,0.6586058091286308,0.6598340248962655,0.6569211618257261,0.674091286307054,0.6566514522821577
118,0.6793276022117286,0.6794769342535416,0.6711224119142754,0.6712273479436575,0.6862897041611171,0.6835210073858821,0.6846591597045647,0.6786374460184849,0.690349921297978,0.6787383460467369
119,0.666454380036392,0.6444718828524392,0.6461311844727493,0.6707564335846113,0.6769950610865609,0.6669266094792479,0.667992375010831,0.6642578632700806,0.6778875314097565,0.6656572220778095
120,0.6470352395020046,0.64731799957797,0.6474066258704368,0.6458999788985018,0.6616079341633256,0.6487444608567208,0.6523401561510868,0.6468200042202996,0.660721671238658,0.6434226630090737
121,0.6675404852019606,0.6632243903952348,0.6661017869330521,0.6651517031705653,0.6832692188372526,0.6716122727554756,0.6742414841471738,0.6680756344232798,0.6853710367934479,0.6723490724080163
122,0.6473346359990897,0.6317026469226483,0.6372821369996312,0.6531848608266434,0.6693897089405246,0.6473307123070524,0.6453296293680502,0.6422063705063917,0.6694917249334934,0.6555273049728872
123,0.6584534843193183,0.658403693086843,0.6541714383264455,0.6630485037734641,0.6693506511981905,0.6604522466515396,0.6620953573232233,0.6559496966291336,0.6718544388883751,0.6590509791090214
124,0.6544269488900362,0.6459997266846852,0.6432362051686963,0.6568981748610647,0.6662668164839504,0.6553038355249172,0.6591909866682863,0.653906890582769,0.6677852348993288,0.6529388988429652
